Time,Usage for V02_n3
2021-08-15T00:00:00.000Z,
2021-08-16T00:00:00.000Z,
2021-08-17T00:00:00.000Z,
2021-08-18T00:00:00.000Z,
2021-08-19T00:00:00.000Z,
2021-08-20T00:00:00.000Z,
2021-08-21T00:00:00.000Z,
2021-08-22T00:00:00.000Z,
2021-08-23T00:00:00.000Z,
2021-08-24T00:00:00.000Z,
2021-08-25T00:00:00.000Z,
2021-08-26T00:00:00.000Z,
2021-08-27T00:00:00.000Z,
2021-08-28T00:00:00.000Z,
2021-08-29T00:00:00.000Z,
2021-08-30T00:00:00.000Z,
2021-08-31T00:00:00.000Z,
2021-09-01T00:00:00.000Z,
2021-09-02T00:00:00.000Z,
2021-09-03T00:00:00.000Z,
2021-09-04T00:00:00.000Z,
2021-09-05T00:00:00.000Z,
2021-09-06T00:00:00.000Z,
2021-09-07T00:00:00.000Z,
2021-09-08T00:00:00.000Z,
2021-09-09T00:00:00.000Z,
2021-09-10T00:00:00.000Z,
2021-09-11T00:00:00.000Z,
2021-09-12T00:00:00.000Z,
2021-09-13T00:00:00.000Z,
2021-09-14T00:00:00.000Z,
2021-09-15T00:00:00.000Z,
2021-09-16T00:00:00.000Z,
2021-09-17T00:00:00.000Z,
2021-09-18T00:00:00.000Z,
2021-09-19T00:00:00.000Z,
2021-09-20T00:00:00.000Z,
2021-09-21T00:00:00.000Z,
2021-09-22T00:00:00.000Z,
2021-09-23T00:00:00.000Z,
2021-09-24T00:00:00.000Z,
2021-09-25T00:00:00.000Z,
2021-09-26T00:00:00.000Z,
2021-09-27T00:00:00.000Z,
2021-09-28T00:00:00.000Z,61
2021-09-29T00:00:00.000Z,88847
2021-09-30T00:00:00.000Z,47490
2021-10-01T00:00:00.000Z,46584
2021-10-02T00:00:00.000Z,43885
2021-10-03T00:00:00.000Z,46242
2021-10-04T00:00:00.000Z,55456
2021-10-05T00:00:00.000Z,45691
2021-10-06T00:00:00.000Z,42296
2021-10-07T00:00:00.000Z,44012
2021-10-08T00:00:00.000Z,45515
2021-10-09T00:00:00.000Z,39778
2021-10-10T00:00:00.000Z,40655
2021-10-11T00:00:00.000Z,45507
2021-10-12T00:00:00.000Z,42066
2021-10-13T00:00:00.000Z,44787
2021-10-14T00:00:00.000Z,69365
2021-10-15T00:00:00.000Z,61821
2021-10-16T00:00:00.000Z,34890
2021-10-17T00:00:00.000Z,39556
2021-10-18T00:00:00.000Z,34436
2021-10-19T00:00:00.000Z,45039
2021-10-20T00:00:00.000Z,70785
2021-10-21T00:00:00.000Z,56123
2021-10-22T00:00:00.000Z,58788
2021-10-23T00:00:00.000Z,55014
2021-10-24T00:00:00.000Z,55248
2021-10-25T00:00:00.000Z,54763
2021-10-26T00:00:00.000Z,52548
2021-10-27T00:00:00.000Z,56778
2021-10-28T00:00:00.000Z,40300
2021-10-29T00:00:00.000Z,49129
2021-10-30T00:00:00.000Z,51858
2021-10-31T00:00:00.000Z,53957
2021-11-01T00:00:00.000Z,48029
2021-11-02T00:00:00.000Z,54602
2021-11-03T00:00:00.000Z,64382
2021-11-04T00:00:00.000Z,52311
2021-11-05T00:00:00.000Z,57258
2021-11-06T00:00:00.000Z,53715
2021-11-07T00:00:00.000Z,59487
2021-11-08T00:00:00.000Z,55856
2021-11-09T00:00:00.000Z,54429
2021-11-10T00:00:00.000Z,56874
2021-11-11T00:00:00.000Z,52369
2021-11-12T00:00:00.000Z,56816
2021-11-13T00:00:00.000Z,53689
2021-11-14T00:00:00.000Z,57388
2021-11-15T00:00:00.000Z,43048
2021-11-16T00:00:00.000Z,41488
2021-11-17T00:00:00.000Z,60539
2021-11-18T00:00:00.000Z,55330
2021-11-19T00:00:00.000Z,59357
2021-11-20T00:00:00.000Z,54605
2021-11-21T00:00:00.000Z,60168
2021-11-22T00:00:00.000Z,57500
2021-11-23T00:00:00.000Z,41958
2021-11-24T00:00:00.000Z,37980
2021-11-25T00:00:00.000Z,43252
2021-11-26T00:00:00.000Z,49803
2021-11-27T00:00:00.000Z,46073
2021-11-28T00:00:00.000Z,49152
2021-11-29T00:00:00.000Z,49635
2021-11-30T00:00:00.000Z,59668
2021-12-01T00:00:00.000Z,64049
2021-12-02T00:00:00.000Z,92178
2021-12-03T00:00:00.000Z,50940
2021-12-04T00:00:00.000Z,64351
2021-12-05T00:00:00.000Z,65064
2021-12-06T00:00:00.000Z,65396
2021-12-07T00:00:00.000Z,65155
2021-12-08T00:00:00.000Z,70544
2021-12-09T00:00:00.000Z,45891
2021-12-10T00:00:00.000Z,62265
2021-12-11T00:00:00.000Z,58064
2021-12-12T00:00:00.000Z,74235
2021-12-13T00:00:00.000Z,75654
2021-12-14T00:00:00.000Z,60798
2021-12-15T00:00:00.000Z,67602
2021-12-16T00:00:00.000Z,66129
2021-12-17T00:00:00.000Z,65359
2021-12-18T00:00:00.000Z,62460
2021-12-19T00:00:00.000Z,53087
2021-12-20T00:00:00.000Z,50564
2021-12-21T00:00:00.000Z,55282
2021-12-22T00:00:00.000Z,52810
2021-12-23T00:00:00.000Z,47751
2021-12-24T00:00:00.000Z,49324
2021-12-25T00:00:00.000Z,56409
2021-12-26T00:00:00.000Z,53675
2021-12-27T00:00:00.000Z,49221
2021-12-28T00:00:00.000Z,47134
2021-12-29T00:00:00.000Z,55853
2021-12-30T00:00:00.000Z,57006
2021-12-31T00:00:00.000Z,58073
2022-01-01T00:00:00.000Z,53777
2022-01-02T00:00:00.000Z,49798
2022-01-03T00:00:00.000Z,86908
2022-01-04T00:00:00.000Z,53752
2022-01-05T00:00:00.000Z,69326
2022-01-06T00:00:00.000Z,69574
2022-01-07T00:00:00.000Z,65660
2022-01-08T00:00:00.000Z,51312
2022-01-09T00:00:00.000Z,53298
2022-01-10T00:00:00.000Z,63699
2022-01-11T00:00:00.000Z,55285
2022-01-12T00:00:00.000Z,58588
2022-01-13T00:00:00.000Z,53841
2022-01-14T00:00:00.000Z,55183
2022-01-15T00:00:00.000Z,47207
2022-01-16T00:00:00.000Z,49424
2022-01-17T00:00:00.000Z,45860
2022-01-18T00:00:00.000Z,45213
2022-01-19T00:00:00.000Z,49731
2022-01-20T00:00:00.000Z,50431
2022-01-21T00:00:00.000Z,53257
2022-01-22T00:00:00.000Z,48232
2022-01-23T00:00:00.000Z,50752
2022-01-24T00:00:00.000Z,46460
2022-01-25T00:00:00.000Z,43779
2022-01-26T00:00:00.000Z,38321
2022-01-27T00:00:00.000Z,45294
2022-01-28T00:00:00.000Z,54652
2022-01-29T00:00:00.000Z,52447
2022-01-30T00:00:00.000Z,52244
2022-01-31T00:00:00.000Z,45438
2022-02-01T00:00:00.000Z,44404
2022-02-02T00:00:00.000Z,49290
2022-02-03T00:00:00.000Z,45846
2022-02-04T00:00:00.000Z,47168
2022-02-05T00:00:00.000Z,48048
2022-02-06T00:00:00.000Z,48849
2022-02-07T00:00:00.000Z,45523
2022-02-08T00:00:00.000Z,48270
2022-02-09T00:00:00.000Z,57602
2022-02-10T00:00:00.000Z,54961
2022-02-11T00:00:00.000Z,56254
2022-02-12T00:00:00.000Z,49293
2022-02-13T00:00:00.000Z,50506
2022-02-14T00:00:00.000Z,58512
2022-02-15T00:00:00.000Z,51593
2022-02-16T00:00:00.000Z,54699
2022-02-17T00:00:00.000Z,52133
2022-02-18T00:00:00.000Z,54609
2022-02-19T00:00:00.000Z,48338
2022-02-20T00:00:00.000Z,50310
2022-02-21T00:00:00.000Z,53269
2022-02-22T00:00:00.000Z,53763
2022-02-23T00:00:00.000Z,57141
2022-02-24T00:00:00.000Z,53448
2022-02-25T00:00:00.000Z,54362
2022-02-26T00:00:00.000Z,45917
2022-02-27T00:00:00.000Z,78365
2022-02-28T00:00:00.000Z,56221
2022-03-01T00:00:00.000Z,53614
2022-03-02T00:00:00.000Z,57293
2022-03-03T00:00:00.000Z,49669
2022-03-04T00:00:00.000Z,45341
2022-03-05T00:00:00.000Z,36465
2022-03-06T00:00:00.000Z,42105
2022-03-07T00:00:00.000Z,44553
2022-03-08T00:00:00.000Z,44041
2022-03-09T00:00:00.000Z,48220
2022-03-10T00:00:00.000Z,44909
2022-03-11T00:00:00.000Z,62335
2022-03-12T00:00:00.000Z,66075
2022-03-13T00:00:00.000Z,67786
2022-03-14T00:00:00.000Z,68717
2022-03-15T00:00:00.000Z,78866
2022-03-16T00:00:00.000Z,74526
2022-03-17T00:00:00.000Z,73828
2022-03-18T00:00:00.000Z,75188
2022-03-19T00:00:00.000Z,66325
2022-03-20T00:00:00.000Z,78903
2022-03-21T00:00:00.000Z,61562
2022-03-22T00:00:00.000Z,62428
2022-03-23T00:00:00.000Z,63254
2022-03-24T00:00:00.000Z,59463
2022-03-25T00:00:00.000Z,61294
2022-03-26T00:00:00.000Z,63968
2022-03-27T00:00:00.000Z,66732
2022-03-28T00:00:00.000Z,61535
2022-03-29T00:00:00.000Z,61034
2022-03-30T00:00:00.000Z,65505
2022-03-31T00:00:00.000Z,62473
2022-04-01T00:00:00.000Z,62020
2022-04-02T00:00:00.000Z,64167
2022-04-03T00:00:00.000Z,65754
2022-04-04T00:00:00.000Z,63018
2022-04-05T00:00:00.000Z,63570
2022-04-06T00:00:00.000Z,68185
2022-04-07T00:00:00.000Z,63288
2022-04-08T00:00:00.000Z,65854
2022-04-09T00:00:00.000Z,67873
2022-04-10T00:00:00.000Z,67137
2022-04-11T00:00:00.000Z,62529
2022-04-12T00:00:00.000Z,61107
2022-04-13T00:00:00.000Z,
