Time,Read rate for S_n3,Write rate for S_n3,Usage for S_n3
2021-08-02T00:00:00.000Z,,,
2021-08-03T00:00:00.000Z,,,
2021-08-04T00:00:00.000Z,,,
2021-08-05T00:00:00.000Z,,,
2021-08-06T00:00:00.000Z,,,
2021-08-07T00:00:00.000Z,,,
2021-08-08T00:00:00.000Z,,,
2021-08-09T00:00:00.000Z,,,
2021-08-10T00:00:00.000Z,,,
2021-08-11T00:00:00.000Z,,,
2021-08-12T00:00:00.000Z,,,
2021-08-13T00:00:00.000Z,,,
2021-08-14T00:00:00.000Z,,,
2021-08-15T00:00:00.000Z,,,
2021-08-16T00:00:00.000Z,,,
2021-08-17T00:00:00.000Z,,,
2021-08-18T00:00:00.000Z,,,
2021-08-19T00:00:00.000Z,,,
2021-08-20T00:00:00.000Z,,,
2021-08-21T00:00:00.000Z,,,
2021-08-22T00:00:00.000Z,,,
2021-08-23T00:00:00.000Z,,,
2021-08-24T00:00:00.000Z,,,
2021-08-25T00:00:00.000Z,,,
2021-08-26T00:00:00.000Z,,,
2021-08-27T00:00:00.000Z,,,
2021-08-28T00:00:00.000Z,,,
2021-08-29T00:00:00.000Z,,,
2021-08-30T00:00:00.000Z,,,
2021-08-31T00:00:00.000Z,,,
2021-09-01T00:00:00.000Z,,,
2021-09-02T00:00:00.000Z,,,
2021-09-03T00:00:00.000Z,,,
2021-09-04T00:00:00.000Z,,,
2021-09-05T00:00:00.000Z,,,
2021-09-06T00:00:00.000Z,,,
2021-09-07T00:00:00.000Z,,,
2021-09-08T00:00:00.000Z,,,
2021-09-09T00:00:00.000Z,,,
2021-09-10T00:00:00.000Z,,,
2021-09-11T00:00:00.000Z,,,
2021-09-12T00:00:00.000Z,,,
2021-09-13T00:00:00.000Z,,,
2021-09-14T00:00:00.000Z,,,
2021-09-15T00:00:00.000Z,,,
2021-09-16T00:00:00.000Z,,,
2021-09-17T00:00:00.000Z,,,
2021-09-18T00:00:00.000Z,,,
2021-09-19T00:00:00.000Z,,,
2021-09-20T00:00:00.000Z,,,
2021-09-21T00:00:00.000Z,,,
2021-09-22T00:00:00.000Z,,,
2021-09-23T00:00:00.000Z,,,
2021-09-24T00:00:00.000Z,,,
2021-09-25T00:00:00.000Z,,,
2021-09-26T00:00:00.000Z,,,
2021-09-27T00:00:00.000Z,,,
2021-09-28T00:00:00.000Z,,,
2021-09-29T00:00:00.000Z,,,
2021-09-30T00:00:00.000Z,,,
2021-10-01T00:00:00.000Z,,,
2021-10-02T00:00:00.000Z,,,
2021-10-03T00:00:00.000Z,,,
2021-10-04T00:00:00.000Z,,,
2021-10-05T00:00:00.000Z,,,
2021-10-06T00:00:00.000Z,,,
2021-10-07T00:00:00.000Z,804,496,1301
2021-10-08T00:00:00.000Z,59,40,101
2021-10-09T00:00:00.000Z,60,43,105
2021-10-10T00:00:00.000Z,56,42,99
2021-10-11T00:00:00.000Z,86,40,126
2021-10-12T00:00:00.000Z,105,25,130
2021-10-13T00:00:00.000Z,99,34,134
2021-10-14T00:00:00.000Z,432,366,798
2021-10-15T00:00:00.000Z,115,156,272
2021-10-16T00:00:00.000Z,8233,8483,16716
2021-10-17T00:00:00.000Z,377,237,615
2021-10-18T00:00:00.000Z,639,635,1275
2021-10-19T00:00:00.000Z,833,1051,1884
2021-10-20T00:00:00.000Z,394,434,829
2021-10-21T00:00:00.000Z,409,466,875
2021-10-22T00:00:00.000Z,327,466,794
2021-10-23T00:00:00.000Z,186,207,394
2021-10-24T00:00:00.000Z,268,263,532
2021-10-25T00:00:00.000Z,598,2619,3218
2021-10-26T00:00:00.000Z,412,405,818
2021-10-27T00:00:00.000Z,623,1190,1813
2021-10-28T00:00:00.000Z,422,623,1045
2021-10-29T00:00:00.000Z,272,518,790
2021-10-30T00:00:00.000Z,209,246,455
2021-10-31T00:00:00.000Z,486,207,695
2021-11-01T00:00:00.000Z,509,451,961
2021-11-02T00:00:00.000Z,424,577,1002
2021-11-03T00:00:00.000Z,548,662,1211
2021-11-04T00:00:00.000Z,482,628,1110
2021-11-05T00:00:00.000Z,417,516,933
2021-11-06T00:00:00.000Z,468,345,814
2021-11-07T00:00:00.000Z,698,187,886
2021-11-08T00:00:00.000Z,1319,1238,2558
2021-11-09T00:00:00.000Z,1815,549,2364
2021-11-10T00:00:00.000Z,1043,1297,2341
2021-11-11T00:00:00.000Z,493,441,934
2021-11-12T00:00:00.000Z,7966,7788,15754
2021-11-13T00:00:00.000Z,424,448,873
2021-11-14T00:00:00.000Z,1402,506,1908
2021-11-15T00:00:00.000Z,1194,1475,2669
2021-11-16T00:00:00.000Z,4120,6767,10887
2021-11-17T00:00:00.000Z,2487,2431,4918
2021-11-18T00:00:00.000Z,14215,10624,24840
2021-11-19T00:00:00.000Z,26663,3343,30007
2021-11-20T00:00:00.000Z,30098,1940,32039
2021-11-21T00:00:00.000Z,26646,1778,28424
2021-11-22T00:00:00.000Z,19997,3336,23334
2021-11-23T00:00:00.000Z,30024,20703,50728
2021-11-24T00:00:00.000Z,32921,7812,40734
2021-11-25T00:00:00.000Z,20790,4477,25268
2021-11-26T00:00:00.000Z,8613,11192,19805
2021-11-27T00:00:00.000Z,8793,25707,34500
2021-11-28T00:00:00.000Z,5711,9811,15523
2021-11-29T00:00:00.000Z,19660,31935,51596
2021-11-30T00:00:00.000Z,30773,18700,49474
2021-12-01T00:00:00.000Z,13265,4078,17344
2021-12-02T00:00:00.000Z,3450,4941,8392
2021-12-03T00:00:00.000Z,5751,6155,11907
2021-12-04T00:00:00.000Z,7333,2445,9779
2021-12-05T00:00:00.000Z,2110,1909,4019
2021-12-06T00:00:00.000Z,2368,3047,5416
2021-12-07T00:00:00.000Z,18838,29177,48044
2021-12-08T00:00:00.000Z,6894,21967,28862
2021-12-09T00:00:00.000Z,34455,2622,37077
2021-12-10T00:00:00.000Z,16188,4628,20816
2021-12-11T00:00:00.000Z,4411,2433,6844
2021-12-12T00:00:00.000Z,5777,2087,7864
2021-12-13T00:00:00.000Z,2194,2601,4796
2021-12-14T00:00:00.000Z,30438,9326,39765
2021-12-15T00:00:00.000Z,10138,3678,13817
2021-12-16T00:00:00.000Z,6400,5171,11572
2021-12-17T00:00:00.000Z,10386,5509,15895
2021-12-18T00:00:00.000Z,8009,2916,10926
2021-12-19T00:00:00.000Z,2483,2143,4627
2021-12-20T00:00:00.000Z,4716,4173,8890
2021-12-21T00:00:00.000Z,10395,4060,14456
2021-12-22T00:00:00.000Z,12421,7003,19425
2021-12-23T00:00:00.000Z,9049,3143,12192
2021-12-24T00:00:00.000Z,9977,3236,13214
2021-12-25T00:00:00.000Z,7205,2288,9494
2021-12-26T00:00:00.000Z,1903,1954,3858
2021-12-27T00:00:00.000Z,4044,2317,6362
2021-12-28T00:00:00.000Z,13607,8810,22417
2021-12-29T00:00:00.000Z,11121,5904,17025
2021-12-30T00:00:00.000Z,7602,2809,10411
2021-12-31T00:00:00.000Z,6515,2450,8965
2022-01-01T00:00:00.000Z,8046,4243,12290
2022-01-02T00:00:00.000Z,4273,2118,6391
2022-01-03T00:00:00.000Z,2384,2486,4871
2022-01-04T00:00:00.000Z,5973,3506,9480
2022-01-05T00:00:00.000Z,5482,2421,7904
2022-01-06T00:00:00.000Z,5459,2116,7576
2022-01-07T00:00:00.000Z,6073,2947,9020
2022-01-08T00:00:00.000Z,8343,2255,10599
2022-01-09T00:00:00.000Z,2495,2169,4665
2022-01-10T00:00:00.000Z,2114,3465,5579
2022-01-11T00:00:00.000Z,5619,2544,8164
2022-01-12T00:00:00.000Z,5837,2872,8710
2022-01-13T00:00:00.000Z,5688,2576,8265
2022-01-14T00:00:00.000Z,6281,3322,9604
2022-01-15T00:00:00.000Z,7899,2591,10490
2022-01-16T00:00:00.000Z,2337,2026,4364
2022-01-17T00:00:00.000Z,6423,3527,9950
2022-01-18T00:00:00.000Z,10876,5216,16093
2022-01-19T00:00:00.000Z,9843,4262,14107
2022-01-20T00:00:00.000Z,9401,4286,13687
2022-01-21T00:00:00.000Z,8669,3526,12196
2022-01-22T00:00:00.000Z,7034,2314,9348
2022-01-23T00:00:00.000Z,2305,2060,4366
2022-01-24T00:00:00.000Z,2525,2485,5011
2022-01-25T00:00:00.000Z,5599,3154,8754
2022-01-26T00:00:00.000Z,8017,5427,13445
2022-01-27T00:00:00.000Z,5693,2836,8530
2022-01-28T00:00:00.000Z,8512,3588,12101
2022-01-29T00:00:00.000Z,16538,3337,19875
2022-01-30T00:00:00.000Z,2305,2174,4479
2022-01-31T00:00:00.000Z,2575,3107,5683
2022-02-01T00:00:00.000Z,5813,3913,9727
2022-02-02T00:00:00.000Z,5597,2803,8400
2022-02-03T00:00:00.000Z,5845,2931,8776
2022-02-04T00:00:00.000Z,4739,3526,8265
2022-02-05T00:00:00.000Z,7924,2504,10429
2022-02-06T00:00:00.000Z,2174,2260,4434
2022-02-07T00:00:00.000Z,2358,2621,4980
2022-02-08T00:00:00.000Z,6902,3571,10474
2022-02-09T00:00:00.000Z,3689,3570,7260
2022-02-10T00:00:00.000Z,3725,1152,4877
2022-02-11T00:00:00.000Z,3618,1050,4669
2022-02-12T00:00:00.000Z,3725,1486,5212
2022-02-13T00:00:00.000Z,560,954,1515
2022-02-14T00:00:00.000Z,383,1121,1505
2022-02-15T00:00:00.000Z,3657,1195,4852
2022-02-16T00:00:00.000Z,3839,1321,5160
2022-02-17T00:00:00.000Z,3868,1443,5312
2022-02-18T00:00:00.000Z,3680,1204,4885
2022-02-19T00:00:00.000Z,3644,1110,4755
2022-02-20T00:00:00.000Z,295,1043,1339
2022-02-21T00:00:00.000Z,654,1164,1820
2022-02-22T00:00:00.000Z,3553,1332,4885
2022-02-23T00:00:00.000Z,3637,1408,5046
2022-02-24T00:00:00.000Z,3609,1371,4980
2022-02-25T00:00:00.000Z,3628,1219,4848
2022-02-26T00:00:00.000Z,1793,1145,2938
2022-02-27T00:00:00.000Z,3975,1219,5195
2022-02-28T00:00:00.000Z,392,4936,5329
2022-03-01T00:00:00.000Z,3726,2143,5870
2022-03-02T00:00:00.000Z,200,1521,1722
2022-03-03T00:00:00.000Z,24853,4756,29610
2022-03-04T00:00:00.000Z,21697,1789,23487
2022-03-05T00:00:00.000Z,3640,1503,5143
2022-03-06T00:00:00.000Z,283,1331,1614
2022-03-07T00:00:00.000Z,868,1674,2542
2022-03-08T00:00:00.000Z,3752,3762,7515
2022-03-09T00:00:00.000Z,3752,4448,8201
2022-03-10T00:00:00.000Z,3914,2213,6128
2022-03-11T00:00:00.000Z,3955,1812,5768
2022-03-12T00:00:00.000Z,3730,9767,13498
2022-03-13T00:00:00.000Z,1214,3776,4990
2022-03-14T00:00:00.000Z,3008,7814,10822
2022-03-15T00:00:00.000Z,3724,1872,5597
2022-03-16T00:00:00.000Z,3842,2674,6517
2022-03-17T00:00:00.000Z,4599,1817,6417
2022-03-18T00:00:00.000Z,3805,1794,5600
2022-03-19T00:00:00.000Z,3677,1565,5243
2022-03-20T00:00:00.000Z,520,1483,2004
2022-03-21T00:00:00.000Z,427,2637,3065
2022-03-22T00:00:00.000Z,3795,1579,5375
2022-03-23T00:00:00.000Z,4168,2864,7032
2022-03-24T00:00:00.000Z,10530,3377,13908
2022-03-25T00:00:00.000Z,6461,4418,10879
2022-03-26T00:00:00.000Z,4033,1780,5813
2022-03-27T00:00:00.000Z,778,1710,2489
2022-03-28T00:00:00.000Z,1475,18974,20450
2022-03-29T00:00:00.000Z,4199,15397,19596
2022-03-30T00:00:00.000Z,4077,17591,21669
2022-03-31T00:00:00.000Z,4296,19211,23508
2022-04-01T00:00:00.000Z,4162,17687,21850
2022-04-02T00:00:00.000Z,644,17910,18555
2022-04-03T00:00:00.000Z,1198,16154,17352
2022-04-04T00:00:00.000Z,4542,19176,23719
2022-04-05T00:00:00.000Z,4405,18258,22664
2022-04-06T00:00:00.000Z,4171,13805,17976
2022-04-07T00:00:00.000Z,4212,14434,18647
2022-04-08T00:00:00.000Z,4220,17297,21518
2022-04-09T00:00:00.000Z,4050,15619,19669
2022-04-10T00:00:00.000Z,1425,15237,16662
2022-04-11T00:00:00.000Z,769,17067,17836
2022-04-12T00:00:00.000Z,651,18153,18806
2022-04-13T00:00:00.000Z,,,
